2025-07-16T14:51:40.679Z,MOVEUSDT,bitunix,0.00167109,bybit,0.000025,194.1041,16.020 
2025-07-16T14:51:40.978Z,SIGNUSDT,bitunix,0.00125,bybit,0.0000125,196.0396,17.068 
2025-07-16T14:51:41.428Z,KOMAUSDT,bitunix,0.03143,bybit,0.00015238,198.0701,17.011 
2025-07-16T14:51:41.530Z,PYTHUSDT,bitunix,0.005,bybit,0.00005,196.0396,17.610 
2025-07-16T14:51:42.507Z,SKYAIUSDT,bitunix,0.005,bybit,0.00049225,164.1495,17.931 
2025-07-16T14:51:42.830Z,CATIUSDT,bitunix,0.000139,bybit,0.00005,94.1799,18.831 
2025-07-16T14:51:43.247Z,CTKUSDT,bybit,0.00005,bitunix,-0.041305,-200.4848,19.162 
2025-07-16T14:51:43.802Z,BERAUSDT,bitunix,0.085702,bybit,-0.00021644,201.0128,19.800 
2025-07-16T14:51:43.942Z,STGUSDT,bitunix,0.01,bybit,0.0001,196.0396,19.457 
2025-07-16T14:51:44.968Z,IOTXUSDT,bitunix,0.01,bybit,0.00081864,169.7322,20.534 
2025-07-16T14:51:45.914Z,MOCAUSDT,bitunix,0.027624,bybit,0.00026147,196.2494,21.821 
2025-07-16T14:51:45.941Z,BABYUSDT,bitunix,0.005,bybit,0.000025,198.0100,21.451 
2025-07-16T14:51:46.950Z,SHELLUSDT,bitunix,0.005,bybit,0.00005,196.0396,22.455 
2025-07-16T14:51:47.022Z,CETUSUSDT,bitunix,0.005,bybit,0.00005,196.0396,22.820 
2025-07-16T14:51:47.115Z,MAVIAUSDT,bitunix,0.005,bybit,0.00005,196.0396,23.037 
2025-07-16T14:51:47.326Z,REDUSDT,bitunix,0.005,bybit,0.00005,196.0396,22.894 
2025-07-16T14:51:47.548Z,LSKUSDT,bybit,0.00005,bitunix,-0.020253,-200.9900,23.456 
2025-07-16T14:51:47.655Z,RVNUSDT,bitunix,0.00125,bybit,0.0000125,196.0396,23.440 
2025-07-16T14:51:47.948Z,CHZUSDT,bitunix,0.01,bybit,0.0001,196.0396,23.458 
2025-07-16T14:51:49.152Z,BSVUSDT,bitunix,0.005,bybit,-0.00024713,220.7984,25.242 
2025-07-16T14:51:49.345Z,RIFUSDT,bitunix,0.005,bybit,0.00005,196.0396,25.265 
2025-07-16T14:51:49.739Z,HMSTRUSDT,bitunix,0.005,bybit,0.00005,196.0396,25.528 
2025-07-16T14:51:50.103Z,AIUSDT,bitunix,0.005,bybit,0.00005,196.0396,25.614 
2025-07-16T14:51:51.166Z,FLMUSDT,bitunix,0.0025,bybit,0.00005,192.1569,26.590 
2025-07-16T14:51:51.170Z,SOLVUSDT,bitunix,0.005,bybit,0.00005,196.0396,27.264 
2025-07-16T14:51:51.857Z,JSTUSDT,bitunix,0.005,bybit,0.0001,192.1569,27.651 
2025-07-16T14:51:53.277Z,SIRENUSDT,bitunix,0.018334,bybit,0.00005,198.9121,29.366 
2025-07-16T14:51:53.441Z,PROMPTUSDT,bitunix,0.005,bybit,0.00005,196.0396,29.236 
2025-07-16T14:51:53.623Z,ILVUSDT,bitunix,0.005,bybit,0.00005,196.0396,29.130 
2025-07-16T14:51:53.693Z,FORMUSDT,bitunix,0.005,bybit,0.00005,196.0396,29.118 
2025-07-16T14:51:54.333Z,BANDUSDT,bitunix,0.01,bybit,0.0001,196.0396,29.757 
2025-07-16T14:51:55.146Z,ETHWUSDT,bitunix,0.005,bybit,0.00005,196.0396,31.159 
2025-07-16T14:52:00.413Z,HIVEUSDT,bitunix,0.005,bybit,0.000025,198.0100,36.201 
2025-07-16T14:52:00.472Z,RFCUSDT,bitunix,0.0649,bybit,0.00020352,198.7496,36.542 
2025-07-16T14:52:00.504Z,STOUSDT,bitunix,0.005,bybit,0.00005,196.0396,36.294 
2025-07-16T14:52:00.598Z,HOTUSDT,bitunix,0.01,bybit,0.0001,196.0396,36.590 
2025-07-16T14:52:01.526Z,POLYXUSDT,bitunix,0.005,bybit,0.0001503,188.3269,37.324 
2025-07-16T14:52:02.277Z,CYBERUSDT,bitunix,0.005,bybit,0.00005,196.0396,38.325 
2025-07-16T14:52:04.446Z,CVCUSDT,bitunix,0.005,bybit,0.0001,192.1569,40.357 
2025-07-16T14:52:05.828Z,RLCUSDT,bitunix,0.01,bybit,0.0001,196.0396,41.912 
2025-07-16T14:52:07.124Z,SONICUSDT,bitunix,0.018373,bybit,-0.00006781,201.4818,43.191 
2025-07-16T14:52:08.126Z,FHEUSDT,bitunix,0.02205,bybit,0.00005,199.0950,43.900 
2025-07-16T14:52:08.247Z,BATUSDT,bitunix,0.01,bybit,0.0001,196.0396,43.754 
2025-07-16T14:52:08.283Z,ANKRUSDT,bitunix,0.01,bybit,0.0001,196.0396,44.365 
2025-07-16T14:52:08.846Z,BNTUSDT,bitunix,0.01,bybit,0.0001,196.0396,44.845 
2025-07-16T14:52:09.018Z,OXTUSDT,bitunix,0.01,bybit,0.0001,196.0396,44.523 
2025-07-16T14:52:10.724Z,ARKUSDT,bitunix,0.005,bybit,0.00005,196.0396,46.505 
2025-07-16T14:52:14.616Z,GMXUSDT,bitunix,0.009,bybit,0.0001,195.6044,50.621 
2025-07-16T14:52:15.251Z,DYMUSDT,bitunix,0.005,bybit,0.00005,196.0396,51.043 
2025-07-16T14:52:18.254Z,STEEMUSDT,bitunix,0.005,bybit,0.00005167,195.9087,54.317 
2025-07-16T14:52:25.014Z,PUFFERUSDT,bitunix,0.005,bybit,0.0001,192.1569,60.719 
2025-07-16T14:52:25.018Z,OGNUSDT,bitunix,0.01,bybit,0.0001,196.0396,61.086 
2025-07-16T14:52:25.033Z,MINAUSDT,bitunix,0.01,bybit,0.00005,198.0100,61.060 
2025-07-16T14:52:25.034Z,MILKUSDT,bitunix,0.005,bybit,0.00005,196.0396,60.739 
2025-07-16T14:52:25.122Z,ALPHAUSDT,bitunix,0.01,bybit,0.00026705,189.5958,61.213 
2025-07-16T14:52:37.823Z,HEIUSDT,bitunix,0.005,bybit,0.00005,196.0396,73.526 
2025-07-16T14:52:41.758Z,ASTRUSDT,bitunix,0.01,bybit,0.0001,196.0396,77.668 
2025-07-16T14:52:42.343Z,OBOLUSDT,bitunix,0.005,bybit,0.00005,196.0396,78.123 
2025-07-16T14:52:43.362Z,LUNA2USDT,bitunix,0.01,bybit,0.0001,196.0396,78.876 
2025-07-16T14:52:46.886Z,FIOUSDT,bitunix,0.005,bybit,0.00005,196.0396,82.896 
2025-07-16T14:52:53.078Z,KAVAUSDT,bitunix,0.01,bybit,0.0001,196.0396,88.783 
